Steps,Reward,Accumulated reward,Throttle,Steer,deviation,velocity,Brake,Distance,Distance back-right
1787,0.9379704781132084,1683.3617647144997,0.5027603507041931,-0.017762981355190277,-1.0,17.338254928588867,-1.0,20,20
1788,0.9364224093678806,1684.2981871238676,0.5025429725646973,-0.015239466913044453,-2.0,17.340375900268555,-1.0,20,20
1789,0.9334089811337846,1685.2315961050015,0.5027256608009338,-0.01695256307721138,-2.0,17.34445571899414,-1.0,20,20
1790,0.9345214595198631,1686.1661175645213,0.502676248550415,-0.016322657465934753,-2.0,17.34652328491211,-1.0,20,20
1791,0.9298398560690028,1687.0959574205904,0.5027786493301392,-0.018958691507577896,-2.0,17.348480224609375,-1.0,20,20
1792,0.93536371625747,1688.0313211368477,0.5025643110275269,-0.015835322439670563,-2.0,17.350980758666992,-1.0,20,20
1793,0.9288333673807126,1688.9601545042285,0.5027921199798584,-0.019524211063981056,-2.0,17.353059768676758,-1.0,20,20
1794,0.9325472403296402,1689.892701744558,0.5026687383651733,-0.017427168786525726,-2.0,17.35541534423828,-1.0,20,20
1795,0.9296643128065126,1690.8223660573647,0.5028030276298523,-0.01906040869653225,-2.0,17.3575382232666,-1.0,20,20
1796,0.9310046958050557,1691.7533707531697,0.5027565956115723,-0.018303293734788895,-2.0,17.361560821533203,-1.0,20,20
1797,0.9311820627301931,1692.6845528159,0.5026881694793701,-0.01819438859820366,-2.0,17.363670349121094,-1.0,20,20
1798,0.9321867101937532,1693.6167395260936,0.5027523636817932,-0.017640773206949234,-2.0,17.36562728881836,-1.0,20,20
1799,0.9325524203458002,1694.5492919464393,0.5027302503585815,-0.01743287965655327,-2.0,17.368003845214844,-1.0,20,20
1800,0.9367322598562708,1695.4860242062955,0.5025658011436462,-0.015069146640598774,-2.0,17.37050437927246,-1.0,20,20
1801,0.9378867524798427,1696.4239109587754,0.5027571320533752,-0.017809417098760605,-1.0,17.372997283935547,-1.0,20,20
1802,0.9356855490090591,1697.3595965077845,0.5026245713233948,-0.01566353254020214,-2.0,17.375102996826172,-1.0,20,20
1803,0.9322999554265823,1698.291896463211,0.5027004480361938,-0.01757008768618107,-2.0,17.37724494934082,-1.0,20,20
1804,0.9306487810377564,1699.2225452442487,0.5027445554733276,-0.0185009203851223,-2.0,17.379215240478516,-1.0,20,20
1805,0.9309245296865701,1700.1534697739353,0.502697765827179,-0.01833995059132576,-2.0,17.38132095336914,-1.0,20,20
1806,0.9322895961925387,1701.0857593701278,0.5026988983154297,-0.017575671896338463,-2.0,17.38348388671875,-1.0,20,20
1807,0.9298481709169489,1702.0156075410448,0.5028044581413269,-0.018957648426294327,-2.0,17.38543701171875,-1.0,20,20
1808,0.9365582547395357,1702.9521657957844,0.5025277733802795,-0.01516126561909914,-2.0,17.387609481811523,-1.0,20,20
1809,0.9324116240633386,1703.8845774198478,0.502720057964325,-0.017510298639535904,-2.0,17.389972686767578,-1.0,20,20
1810,0.9332122713040027,1704.8177896911518,0.5026164650917053,-0.01704743318259716,-2.0,17.392032623291016,-1.0,20,20
1811,0.9338102266969425,1705.7515999178488,0.5026643872261047,-0.016719287261366844,-2.0,17.394264221191406,-1.0,20,20
1812,0.931603123777679,1706.6832030416265,0.5027804374694824,-0.01797151193022728,-2.0,17.39805793762207,-1.0,20,20
1813,0.9318150975853204,1707.6150181392118,0.5026494860649109,-0.01783447340130806,-2.0,17.400039672851562,-1.0,20,20
1814,0.9322084858460086,1708.5472266250579,0.5027276277542114,-0.0176251158118248,-2.0,17.402183532714844,-1.0,20,20
