Episode,Reward,Steps,Finish,Deviation,Exploration_rate
1543,2169.035041548479,2504,True,1.0,0.0
1544,1720.6907743674099,1831,True,1.0,0.0
1545,2314.738183152514,2689,True,-3.0,0.0
1546,2202.0323492777425,2545,True,6.0,0.0
1547,1666.5527932565205,1772,True,2.0,0.0
1548,1595.417026639779,1874,True,-2.0,0.0
1549,2212.3493071708353,2561,True,1.0,0.0
1550,1753.6490136078244,1891,True,5.0,0.0
1551,1312.325555586865,1520,True,0.0,0.0
1552,2430.79253375785,2831,True,5.0,0.0
1553,1841.458441381215,2005,True,2.0,0.0
1554,1378.9086489744152,1605,True,1.0,0.0
1555,1863.9699277042525,2042,True,6.0,0.0
1556,1798.874741532168,2132,True,-1.0,0.0
1557,1852.1072843322727,2203,True,0.0,0.0
1558,2527.539538618685,2955,True,0.0,0.0
1559,2205.9852407758713,2549,True,-1.0,0.0
1560,2256.4702531798252,2617,True,0.0,0.0
1561,2362.3037282228065,2746,True,1.0,0.0
1562,2276.270921691497,2638,True,0.0,0.0
1563,2120.493492793639,2440,True,13.0,0.0
1564,2068.3752823018267,2378,True,-1.0,0.0
1565,2153.313092541135,2398,True,4.0,0.0
1566,1487.4337853039085,1742,True,0.0,0.0
1567,1923.4086496967466,2102,True,1.0,0.0
1568,1986.8610426200232,2372,True,-1.0,0.0
1569,1472.1419950760699,1718,True,1.0,0.0
1570,1784.6666428668227,2115,True,-1.0,0.0
1571,2382.1477989487066,2669,True,1.0,0.0
1572,2780.142363388745,3273,True,3.0,0.0
1573,2097.0230044972086,2315,True,4.0,0.0
1574,2585.612459214915,3028,True,6.0,0.0
1575,2446.123662579275,2749,True,1.0,0.0
1576,1732.280477946283,2048,True,-1.0,0.0
1577,2571.2678943404835,3009,True,-1.0,0.0
1578,1987.3469661424106,2179,True,1.0,0.0
1579,2220.884131959678,2471,True,1.0,0.0
1580,2250.3909279404174,2704,True,-2.0,0.0
1581,2439.652671065961,2744,True,2.0,0.0
1582,2735.2585062150124,3216,True,1.0,0.0
1583,2231.573380669275,2682,True,-1.0,0.0
1584,1889.608982955769,2251,True,0.0,0.0
1585,2245.9067800531348,2701,True,-1.0,0.0
1586,2291.277672267589,2559,True,2.0,0.0
1587,2319.277866466199,2591,True,2.0,0.0
1588,2411.1588773251137,2706,True,2.0,0.0
1589,2549.2821777234394,2984,True,-1.0,0.0
1590,2079.549663106755,2493,True,0.0,0.0
1591,2456.159877814483,2762,True,2.0,0.0
1592,1846.0539755296695,2194,True,-1.0,0.0
1593,2370.3028738718017,2863,True,-1.0,0.0
1594,2433.0216238897133,2728,True,3.0,0.0
1595,3201.6814840624825,3803,True,1.0,0.0
1596,3020.876537520704,3470,True,1.0,0.0
1597,2881.603765634589,3295,True,2.0,0.0
1598,2573.6010442561687,3015,True,0.0,0.0
1599,2629.6429125813197,3081,True,-1.0,0.0
1600,2388.4197287744464,2671,True,2.0,0.0
1601,2353.9046220712603,2630,True,3.0,0.0
1602,2256.8700064105765,2506,True,2.0,0.0
1603,2344.819973279873,2723,True,1.0,0.0
1604,2330.644675748988,2608,True,0.0,0.0
1605,2573.3075581646576,2907,True,3.0,0.0
1606,2066.2206460598295,2472,True,1.0,0.0
1607,2925.4127986074777,3458,True,1.0,0.0
1608,2054.459355265614,2458,True,-1.0,0.0
1609,2072.3582399743354,2477,True,0.0,0.0
1610,3041.3307309546,3500,True,2.0,0.0
1611,2821.3520316036806,3326,True,0.0,0.0
1612,2420.1259181510845,2825,True,0.0,0.0
1613,2136.027039794345,2358,True,2.0,0.0
1614,2067.059145025856,2380,True,-1.0,0.0
1615,2167.496351974453,2510,True,1.0,0.0
1616,1159.564023301757,1329,True,0.0,0.0
1617,1797.2141252015192,1936,True,3.0,0.0
1618,1910.2379830181985,2184,True,-1.0,0.0
1619,2079.7700445547885,2305,True,3.0,0.0
1620,2071.271841580037,2385,True,2.0,0.0
1621,1867.0706660363646,2030,True,5.0,0.0
1622,1531.325928394634,1798,True,-1.0,0.0
1623,2173.491139936762,2408,True,3.0,0.0
1624,2485.1563411732363,2796,True,3.0,0.0
1625,2437.772470735871,2742,True,2.0,0.0
1626,2381.800576945266,2772,True,2.0,0.0
1627,2571.6505418620973,3007,True,1.0,0.0
1628,1636.8802236800184,1933,True,0.0,0.0
1629,2464.2922474548845,2870,True,5.0,0.0
1630,2501.2530372681485,2921,True,11.0,0.0
1631,2374.2992460587534,2760,True,1.0,0.0
1632,1677.1383510131816,1981,True,1.0,0.0
1633,1726.965494109788,2043,True,2.0,0.0
1634,1728.0925433006269,2044,True,-1.0,0.0
1635,2529.5660156511235,2857,True,2.0,0.0
1636,1795.7858279913225,2129,True,-1.0,0.0
1637,2984.89149296122,3530,True,0.0,0.0
1638,3090.4611864104236,3663,True,3.0,0.0
1639,2338.693176797926,2607,True,1.0,0.0
1640,1811.8258992875408,2152,True,1.0,0.0
1641,2171.069258541721,2406,True,2.0,0.0
1642,2400.9412592716053,2698,True,3.0,0.0
1643,2492.356561750474,2910,True,1.0,0.0
1644,1429.5443432359677,1667,True,-1.0,0.0
1645,1506.4884978645628,1763,True,0.0,0.0
1646,2469.5571769253424,2788,True,4.0,0.0
1647,3047.870828778868,3608,True,1.0,0.0
1648,2814.2887137987464,3314,True,2.0,0.0
1649,2072.7653718503757,2381,True,7.0,0.0
1650,2120.3544882889405,2440,True,-1.0,0.0
1651,2145.1576871164743,2472,True,1.0,0.0
1652,1921.3148360904843,2089,True,3.0,0.0
1653,1727.2817211249635,1850,True,6.0,0.0
1654,1827.7130676140964,1984,True,8.0,0.0
1655,1165.7246973029746,1337,True,-1.0,0.0
1656,1969.2138414029312,2255,True,8.0,0.0
1657,2061.369928386212,2373,True,-3.0,0.0
1658,1236.393814297834,1429,True,0.0,0.0
1659,1820.423605306379,1979,True,2.0,0.0
1660,2242.5555410134275,2596,True,1.0,0.0
1661,1324.8344437208145,1541,True,1.0,0.0
1662,1146.3717668658849,1314,True,-1.0,0.0
1663,2208.064242078541,2471,True,2.0,0.0
1664,1252.4082348430943,1448,True,0.0,0.0
1665,2067.7791345651153,2290,True,3.0,0.0
1666,1242.9153166022274,1439,True,-1.0,0.0
1667,2083.1547538874515,2400,True,3.0,0.0
1668,1858.6189174660788,2013,True,0.0,0.0
1669,2161.571318203209,2498,True,3.0,0.0
1670,2213.878222514148,2562,True,0.0,0.0
1671,1673.036128112629,1974,True,0.0,0.0
1672,2323.0974724905927,2694,True,4.0,0.0
1673,2411.6935994079968,2810,True,0.0,0.0
1674,1645.121724401948,1940,True,0.0,0.0
1675,2202.2693557204293,2549,True,-1.0,0.0
1676,2227.66421622634,2491,True,3.0,0.0
1677,2348.608768185059,2642,True,1.0,0.0
1678,3521.779779168512,4139,True,2.0,0.0
1679,2266.369039597405,2768,True,-3.0,0.0
1680,1499.9416174848866,1773,True,-3.0,0.0
1681,2124.17579844833,2343,True,1.0,0.0
1682,1214.3973012479125,1399,True,0.0,0.0
1683,2081.579934413702,2412,True,0.0,0.0
1684,1134.4636007436102,1299,True,-1.0,0.0
1685,1106.9234062059688,1265,True,-4.0,0.0
1686,1919.8225178025184,2208,True,0.0,0.0
1687,1969.8656702370163,2273,True,1.0,0.0
1688,1081.7264663770986,1232,True,-1.0,0.0
1689,1678.9777826814627,1779,True,2.0,0.0
1690,1755.1649287407954,1869,True,0.0,0.0
1691,2289.4203131967774,2673,True,-2.0,0.0
1692,2190.564823048218,2426,True,4.0,0.0
1693,1115.1631494805001,1274,True,0.0,0.0
1694,1991.9959491811824,2186,True,2.0,0.0
1695,1433.6226236214618,1679,True,-3.0,0.0
1696,2223.7931798942673,2585,True,7.0,0.0
1697,1268.5728287652323,1468,True,0.0,0.0
1698,1366.939257879257,1592,True,-2.0,0.0
1699,2375.9783496685573,2672,True,3.0,0.0
1700,2837.514242299462,3263,True,0.0,0.0
1701,2273.4285264005644,2758,True,-3.0,0.0
1702,2620.257875369895,3085,True,-1.0,0.0
1703,2036.1268628744451,2234,True,0.0,0.0
1704,2337.5231876121784,2723,True,0.0,0.0
1705,2186.486968904473,2409,True,0.0,0.0
1706,2030.0317091958304,2338,True,-11.0,0.0
1707,2182.9984942771885,2414,True,3.0,0.0
1708,1723.7146968784105,1841,True,3.0,0.0
1709,1849.364861436904,1994,True,4.0,0.0
1710,1174.9475809343646,1346,True,-1.0,0.0
1711,1331.275596205391,1544,True,0.0,0.0
1712,1483.5534645652742,1738,True,1.0,0.0
1713,1492.2458707483588,1749,True,-2.0,0.0
1714,2389.954374296115,2788,True,1.0,0.0
1715,2471.5136417268777,2781,True,0.0,0.0
1716,1527.5937203663184,1789,True,0.0,0.0
1717,1474.1541936558056,1722,True,-2.0,0.0
1718,2202.523935206435,2541,True,5.0,0.0
1719,2456.1298930314847,2758,True,1.0,0.0
1720,1476.402022290068,1728,True,-2.0,0.0
1721,2402.373380041716,2802,True,0.0,0.0
1722,2361.3577310865207,2645,True,2.0,0.0
1723,2237.03045003772,2488,True,2.0,0.0
1724,1622.5533181417784,1910,True,0.0,0.0
1725,2426.180835563082,2720,True,2.0,0.0
1726,2289.3965682463026,2542,True,2.0,0.0
1727,2733.1839538758013,3219,True,1.0,0.0
1728,2613.3721590267915,3068,True,0.0,0.0
1729,1781.402059424778,1921,True,4.0,0.0
1730,2302.252012837258,2570,True,0.0,0.0
1731,1545.6939565019582,1812,True,-1.0,0.0
1732,2410.092399566464,2809,True,1.0,0.0
1733,2343.8509633513872,2724,True,3.0,0.0
1734,2288.3682746283926,2651,True,4.0,0.0
1735,1533.3665343704176,1799,True,-1.0,0.0
1736,2529.1873199275806,2958,True,-1.0,0.0
1737,1715.288760785897,2027,True,-1.0,0.0
1738,2293.902745997725,2551,True,1.0,0.0
1739,2329.257082577697,2591,True,0.0,0.0
1740,1356.8795162636422,1573,True,1.0,0.0
1741,2503.084462992029,2814,True,1.0,0.0
1742,2354.5866010675954,2740,True,1.0,0.0
1743,1482.5494575148157,1732,True,-1.0,0.0
1744,2316.6677039593174,2691,True,0.0,0.0
1745,1607.9288031454041,1893,True,-1.0,0.0
1746,1830.45488298867,1964,True,1.0,0.0
1747,1532.705218075431,1799,True,-2.0,0.0
1748,2199.559317767674,2544,True,1.0,0.0
1749,1704.070063636302,2017,True,-1.0,0.0
1750,2612.048099871276,3061,True,2.0,0.0
1751,1918.2566838219961,2289,True,-1.0,0.0
1752,2465.7944960449026,2881,True,-1.0,0.0
1753,2281.3766316916713,2543,True,1.0,0.0
1754,1878.6149896310149,2239,True,0.0,0.0
1755,1680.4932096665675,1990,True,-2.0,0.0
1756,2227.1333395433094,2578,True,1.0,0.0
1757,1608.024609161372,1893,True,2.0,0.0
1758,2495.0173524566017,2915,True,1.0,0.0
1759,1740.396092574277,2060,True,-1.0,0.0
1760,2026.89741224867,2215,True,0.0,0.0
1761,2055.956242254232,2255,True,1.0,0.0
1762,1752.068504186472,2079,True,0.0,0.0
1763,2052.2601418383842,2456,True,-1.0,0.0
1764,2361.4782800688204,2638,True,2.0,0.0
1765,2502.7487587185597,2928,True,1.0,0.0
1766,1608.1161572470628,1893,True,-1.0,0.0
1767,2367.7495106398046,2643,True,0.0,0.0
1768,1633.9722593839929,1926,True,-2.0,0.0
1769,2342.5945276495436,2608,True,2.0,0.0
1770,2160.3637315560004,2494,True,4.0,0.0
1771,1386.3353941115238,1612,True,-1.0,0.0
1772,1827.551288341675,2171,True,-2.0,0.0
1773,2419.279040667374,2820,True,6.0,0.0
1774,1508.0544287101409,1765,True,-1.0,0.0
1775,2190.069930471385,2529,True,-1.0,0.0
1776,2227.2186087170203,2466,True,2.0,0.0
1777,2350.068129310259,2738,True,2.0,0.0
1778,1416.9665159498845,1652,True,-1.0,0.0
1779,2389.241879464657,2782,True,16.0,0.0
1780,1820.562303155875,1952,True,0.0,0.0
1781,2449.6070440647622,2859,True,-1.0,0.0
1782,2461.2890255483517,2876,True,1.0,0.0
1783,2271.3468947636197,2534,True,1.0,0.0
1784,2391.4121000409455,2785,True,-2.0,0.0
1785,1721.4202835211713,2041,True,-1.0,0.0
1786,2878.195321058023,3297,True,2.0,0.0
1787,2412.6997660299644,2811,True,3.0,0.0
1788,1549.4790642964024,1818,True,-1.0,0.0
1789,1558.7661867879192,1829,True,-1.0,0.0
1790,1786.104760639347,2120,True,-1.0,0.0
1791,1812.8021936502416,2153,True,-1.0,0.0
1792,2600.8130014074977,3049,True,-1.0,0.0
1793,2259.876691283282,2500,True,1.0,0.0
1794,2364.240056805354,2641,True,2.0,0.0
1795,3134.5845833320236,3724,True,-3.0,0.0
1796,2557.8960118268656,2996,True,1.0,0.0
1797,2169.2308715851714,2503,True,-2.0,0.0
1798,1421.7714930710772,1657,True,2.0,0.0
1799,2230.3181692595804,2584,True,0.0,0.0
1800,1373.3575076783466,1599,True,-1.0,0.0
1801,2111.6153644448805,2438,True,0.0,0.0
1802,2220.5319214456067,2459,True,0.0,0.0
1803,2242.331455179874,2596,True,0.0,0.0
1804,1607.8127399582827,1897,True,1.0,0.0
1805,2309.033585486297,2680,True,-2.0,0.0
1806,2227.5887568202274,2580,True,-3.0,0.0
1807,1510.7630602315219,1767,True,0.0,0.0
1808,2253.113818696476,2611,True,2.0,0.0
1809,2185.7316372652,2406,True,1.0,0.0
1810,2289.24058385623,2658,True,0.0,0.0
1811,1775.0447058170612,2104,True,-1.0,0.0
1812,1450.294233461856,1693,True,-1.0,0.0
1813,2323.1887376072477,2698,True,0.0,0.0
1814,2172.130904954886,2394,True,1.0,0.0
1815,2336.067779057566,2715,True,0.0,0.0
1816,1904.8520607466655,2273,True,-1.0,0.0
1817,2326.7273760814314,2705,True,0.0,0.0
1818,1815.2426052201374,1947,True,3.0,0.0
1819,1704.4575844866417,2017,True,0.0,0.0
1820,2553.2881276453672,2994,True,2.0,0.0
1821,1708.204350954371,2020,True,0.0,0.0
1822,1816.8177599762228,2161,True,-1.0,0.0
1823,2562.66807072786,3004,True,-1.0,0.0
1824,2257.608456949868,2720,True,-1.0,0.0
1825,2306.6329674002104,2575,True,1.0,0.0
1826,2258.559165299694,2618,True,3.0,0.0
1827,1619.4892211770987,1908,True,-2.0,0.0
1828,2231.886320408478,2474,True,2.0,0.0
1829,2036.0816715057927,2336,True,0.0,0.0
1830,1487.4689609552952,1739,True,-2.0,0.0
1831,1762.8402905290907,2093,True,-1.0,0.0
1832,2004.2321913471803,2183,True,2.0,0.0
1833,2281.2371458557773,2647,True,4.0,0.0
1834,1926.6122549623447,2089,True,1.0,0.0
1835,1645.8150750300026,1942,True,-1.0,0.0
1836,1987.7401668206182,2167,True,-1.0,0.0
1837,2264.9011209899895,2627,True,0.0,0.0
1838,2124.3739243133355,2449,True,-4.0,0.0
1839,2170.175895706384,2508,True,1.0,0.0
1840,1300.2546722877792,1507,True,-1.0,0.0
1841,1340.4045039340651,1555,True,1.0,0.0
1842,2249.146040430046,2494,True,5.0,0.0
1843,2339.1556769086596,2605,True,0.0,0.0
1844,1420.859904656404,1654,True,-1.0,0.0
1845,2255.317533660129,2614,True,0.0,0.0
1846,2266.715707760466,2508,True,2.0,0.0
1847,1957.9374132734692,2121,True,1.0,0.0
1848,2286.6701448500544,2654,True,1.0,0.0
1849,1791.9768205725138,1914,True,1.0,0.0
1850,2398.45027300332,2678,True,0.0,0.0
1851,2458.3455122078735,2870,True,-8.0,0.0
1852,1743.7647868645752,1860,True,2.0,0.0
1853,2184.5871492395368,2528,True,-2.0,0.0
1854,1360.4763509979211,1581,True,-2.0,0.0
1855,1386.5320385503744,1615,True,-2.0,0.0
1856,2130.1640688384296,2342,True,1.0,0.0
1857,1659.0023948133767,1962,True,-2.0,0.0
1858,2291.722607088051,2663,True,-1.0,0.0
1859,1770.1254882794,1894,True,0.0,0.0
1860,2223.255429663556,2575,True,-3.0,0.0
1861,1825.7546011715542,1971,True,4.0,0.0
1862,2550.063686847341,2986,True,4.0,0.0
1863,2301.4615805306753,2670,True,1.0,0.0
1864,1563.7789140547093,1837,True,-1.0,0.0
1865,1733.095016776244,2054,True,-1.0,0.0
1866,1945.656749091523,2122,True,4.0,0.0
1867,1615.5520690872413,1904,True,-3.0,0.0
1868,1740.7391574295411,1863,True,2.0,0.0
1869,1747.4627661256743,1879,True,5.0,0.0
1870,1890.3284708911774,2056,True,3.0,0.0
1871,2345.3501406192536,2630,True,1.0,0.0
1872,2789.151963969506,3283,True,0.0,0.0
1873,2038.5203238444292,2445,True,0.0,0.0
1874,2635.793260110598,3088,True,2.0,0.0
1875,1860.0772106908153,2217,True,-1.0,0.0
1876,2565.3552635583005,3001,True,1.0,0.0
1877,2530.5861977866457,2858,True,2.0,0.0
1878,2292.314732889492,2561,True,1.0,0.0
1879,2001.6892690205589,2393,True,0.0,0.0
1880,2521.217250736932,2830,True,-1.0,0.0
1881,2389.260900460702,2663,True,3.0,0.0
1882,2544.9203827860715,2980,True,2.0,0.0
1883,2345.833785440425,2605,True,0.0,0.0
1884,1677.6982188961217,1981,True,0.0,0.0
1885,1519.585529488457,1780,True,-1.0,0.0
1886,2255.1943009902993,2490,True,0.0,0.0
1887,1613.174814120926,1899,True,1.0,0.0
1888,2357.0009185148615,2626,True,0.0,0.0
1889,2110.049666661185,2431,True,-2.0,0.0
1890,2198.508092744884,2423,True,1.0,0.0
1891,2333.3043858918945,2717,True,-1.0,0.0
1892,1658.7508005764198,1960,True,-1.0,0.0
1893,2250.8874445120214,2487,True,2.0,0.0
1894,1732.4646991368902,2055,True,-2.0,0.0
1895,1706.1261473491957,2020,True,-1.0,0.0
1896,1698.1714640067405,2010,True,-2.0,0.0
1897,1544.0305182072314,1813,True,-2.0,0.0
1898,1856.121502882318,2007,True,0.0,0.0
1899,1815.7284650087327,2158,True,-2.0,0.0
1900,1734.0473607627537,2053,True,-1.0,0.0
1901,1773.558271519022,2106,True,-1.0,0.0
1902,2343.3859060332516,2606,True,0.0,0.0
1903,2411.2472240655816,2814,True,0.0,0.0
1904,2326.4779276335316,2704,True,1.0,0.0
1905,2363.291820279084,2753,True,14.0,0.0
1906,2338.65990851929,2722,True,0.0,0.0
